"committee_id",ribbon,"candidate_id",count,total,outer,inner,"inner_color","inner_img","inner_link",office,"office_full","outer_link",party,"party_full","party_full_orig","party_orig","ribbon_color",state,"state_full"
null,null,H2NV00050,0,"902611.64",,"KIHUEN, RUBEN","#1576b6","H2NV00050.jpg","https://www.fec.gov/data/candidate/H2NV00050/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NV,Nevada
null,null,H2NV02395,0,"1182248.58",,"AMODEI, MARK EUGENE EUGENE","#d8241e","H2NV02395.jpg","https://www.fec.gov/data/candidate/H2NV02395/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,NV,Nevada
null,null,H2NV04011,0,"1862881.64",,"HORSFORD, STEVEN ALEXZANDER","#1576b6","H2NV04011.jpg","https://www.fec.gov/data/candidate/H2NV04011/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NV,Nevada
null,null,H2NY00010,0,"955247.47",,"VELAZQUEZ, NYDIA M.","#1576b6","H2NY00010.jpg","https://www.fec.gov/data/candidate/H2NY00010/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY01042,0,"281511.39",,"VILORIA-FISHER, VIVIAN M","#1576b6","H2NY01042.jpg","https://www.fec.gov/data/candidate/H2NY01042/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY03089,0,"1173970.07",,"KING, PETE","#d8241e","H2NY03089.jpg","https://www.fec.gov/data/candidate/H2NY03089/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,NY,"New York"
null,null,H2NY06116,0,"1170999.55",,"MENG, GRACE","#1576b6","H2NY06116.jpg","https://www.fec.gov/data/candidate/H2NY06116/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY10092,0,"1594006.11",,"JEFFRIES, HAKEEM","#1576b6","H2NY10092.jpg","https://www.fec.gov/data/candidate/H2NY10092/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY13096,0,"770195.51",,"ESPAILLAT, ADRIANO","#1576b6","H2NY13096.jpg","https://www.fec.gov/data/candidate/H2NY13096/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY14037,0,"1975577.4",,"MALONEY, CAROLYN B.","#1576b6","H2NY14037.jpg","https://www.fec.gov/data/candidate/H2NY14037/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY17071,0,"1399781.3",,"NADLER, JERROLD L.","#1576b6","H2NY17071.jpg","https://www.fec.gov/data/candidate/H2NY17071/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY21115,0,"71531.96",,"NELSON, PATRICK F","#1576b6","H2NY21115.jpg","https://www.fec.gov/data/candidate/H2NY21115/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2NY22139,0,"2564892.06",,"MALONEY, SEAN PATRICK","#1576b6","H2NY22139.jpg","https://www.fec.gov/data/candidate/H2NY22139/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,NY,"New York"
null,null,H2OH02085,0,"1371584.79",,"WENSTRUP, BRAD","#d8241e","H2OH02085.jpg","https://www.fec.gov/data/candidate/H2OH02085/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,OH,Ohio
null,null,H2OH03067,0,"1153603.34",,"TURNER, MICHAEL R","#d8241e","H2OH03067.jpg","https://www.fec.gov/data/candidate/H2OH03067/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,OH,Ohio
null,null,H2OH03125,0,"973392.99",,"BEATTY, JOYCE","#1576b6","H2OH03125.jpg","https://www.fec.gov/data/candidate/H2OH03125/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,OH,Ohio
null,null,H2OH09031,0,"710739.18",,"KAPTUR, MARCY HON. M.C.","#1576b6","H2OH09031.jpg","https://www.fec.gov/data/candidate/H2OH09031/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,OH,Ohio
null,null,H2OH14064,0,"2259222.25",,"JOYCE, DAVID P","#d8241e","H2OH14064.jpg","https://www.fec.gov/data/candidate/H2OH14064/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,OH,Ohio
null,null,H2OH17109,0,"1487862.09",,"RYAN, TIMOTHY","#1576b6","H2OH17109.jpg","https://www.fec.gov/data/candidate/H2OH17109/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,OH,Ohio
null,null,H2OK02083,0,"1466395.14",,"MULLIN, MARKWAYNE MR.","#d8241e","H2OK02083.jpg","https://www.fec.gov/data/candidate/H2OK02083/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,OK,Oklahoma
null,null,H2OK04055,0,"1811753.57",,"COLE, TOM","#d8241e","H2OK04055.jpg","https://www.fec.gov/data/candidate/H2OK04055/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,OK,Oklahoma
null,null,H2OR01133,0,"999843.6",,"BONAMICI, SUZANNE MS.","#1576b6","H2OR01133.jpg","https://www.fec.gov/data/candidate/H2OR01133/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,OR,Oregon
null,null,H2PA04135,0,"1179939.36",,"PERRY, SCOTT","#d8241e","H2PA04135.jpg","https://www.fec.gov/data/candidate/H2PA04135/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H2PA09035,0,"1404724.48",,"SHUSTER, WILLIAM MR.","#d8241e","H2PA09035.jpg","https://www.fec.gov/data/candidate/H2PA09035/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H2PA09092,0,"23704.0",,"SCHOOLEY, TRAVIS","#d8241e","H2PA09092.jpg","https://www.fec.gov/data/candidate/H2PA09092/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H2PA11098,0,"18400.0",,"BARLETTA, LOU","#d8241e","H2PA11098.jpg","https://www.fec.gov/data/candidate/H2PA11098/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H2PA17079,0,"2280641.19",,"CARTWRIGHT, MATT","#1576b6","H2PA17079.jpg","https://www.fec.gov/data/candidate/H2PA17079/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,PA,Pennsylvania
null,null,H2PA18143,0,0,,"MURPHY, TIMOTHY","#d8241e","H2PA18143.jpg","https://www.fec.gov/data/candidate/H2PA18143/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,PA,Pennsylvania
null,null,H2SC02042,0,"1827684.22",,"CLYBURN, JAMES E.","#1576b6","H2SC02042.jpg","https://www.fec.gov/data/candidate/H2SC02042/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,SC,"South Carolina"
null,null,H2SC02059,0,"1105819.63",,"WILSON, JOE THE HON.","#d8241e","H2SC02059.jpg","https://www.fec.gov/data/candidate/H2SC02059/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H2SC07066,0,"1508015.41",,"RICE, TOM","#d8241e","H2SC07066.jpg","https://www.fec.gov/data/candidate/H2SC07066/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,SC,"South Carolina"
null,null,H2SD00068,0,"16324.0",,"WIECZOREK, RONALD LEE",grey,"H2SD00068.jpg","https://www.fec.gov/data/candidate/H2SD00068/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",OTHERS,Others,Independent,IND,null,SD,"South Dakota"
null,null,H2TN05131,0,"512871.27",,"COOPER, JAMES H.S.","#1576b6","H2TN05131.jpg","https://www.fec.gov/data/candidate/H2TN05131/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TN,Tennessee
null,null,H2TN06030,0,0,,"BLACKBURN, MARSHA MRS.","#d8241e","H2TN06030.jpg","https://www.fec.gov/data/candidate/H2TN06030/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TN,Tennessee
null,null,H2TN07103,0,"1743678.97",,"KUSTOFF, DAVID","#d8241e","H2TN07103.jpg","https://www.fec.gov/data/candidate/H2TN07103/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TN,Tennessee
null,null,H2TX00015,0,"469130.77",,"JOHNSON, EDDIE BERNICE","#1576b6","H2TX00015.jpg","https://www.fec.gov/data/candidate/H2TX00015/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX01062,0,"43424.13",,"MCKELLAR, SHIRLEY JONETTA  DR","#1576b6","H2TX01062.jpg","https://www.fec.gov/data/candidate/H2TX01062/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX03126,0,"4416949.18",,"SESSIONS, PETE MR.","#d8241e","H2TX03126.jpg","https://www.fec.gov/data/candidate/H2TX03126/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TX,Texas
null,null,H2TX05121,0,"941484.53",,"HENSARLING, JEB HON.","#d8241e","H2TX05121.jpg","https://www.fec.gov/data/candidate/H2TX05121/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TX,Texas
null,null,H2TX07036,0,"98636.51",,"CARGAS, JAMES P","#1576b6","H2TX07036.jpg","https://www.fec.gov/data/candidate/H2TX07036/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX10113,0,"2423.13",,"CADIEN, TAWANA W.","#1576b6","H2TX10113.jpg","https://www.fec.gov/data/candidate/H2TX10113/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX14149,0,"716907.45",,"WEBER, RANDY","#d8241e","H2TX14149.jpg","https://www.fec.gov/data/candidate/H2TX14149/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TX,Texas
null,null,H2TX16185,0,0,,"O'ROURKE, ROBERT BETO","#1576b6","H2TX16185.jpg","https://www.fec.gov/data/candidate/H2TX16185/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX16227,0,"29024.0",,"TILGHMAN, JEROME LEANDER","#1576b6","H2TX16227.jpg","https://www.fec.gov/data/candidate/H2TX16227/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX23082,0,"1544126.84",,"CUELLAR, HENRY R.","#1576b6","H2TX23082.jpg","https://www.fec.gov/data/candidate/H2TX23082/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX26093,0,"1573394.05",,"BURGESS, MICHAEL C. DR.","#d8241e","H2TX26093.jpg","https://www.fec.gov/data/candidate/H2TX26093/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TX,Texas
null,null,H2TX27190,0,"1043987.23",,"VELA, FILEMON","#1576b6","H2TX27190.jpg","https://www.fec.gov/data/candidate/H2TX27190/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX27216,0,"16283.93",,"MCDONALD, RONNIE CHARLES","#1576b6","H2TX27216.jpg","https://www.fec.gov/data/candidate/H2TX27216/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX29030,0,"504547.51",,"GREEN, RAYMOND E. 'GENE'","#1576b6","H2TX29030.jpg","https://www.fec.gov/data/candidate/H2TX29030/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX30079,0,"79481.11",,"CARAWAY, BARBARA LEN MALLORY","#1576b6","H2TX30079.jpg","https://www.fec.gov/data/candidate/H2TX30079/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX31044,0,"1664833.28",,"CARTER, JOHN R. REP.","#d8241e","H2TX31044.jpg","https://www.fec.gov/data/candidate/H2TX31044/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TX,Texas
null,null,H2TX33040,0,"1537353.77",,"WILLIAMS, ROGER","#d8241e","H2TX33040.jpg","https://www.fec.gov/data/candidate/H2TX33040/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,TX,Texas
null,null,H2TX33073,0,"1386099.04",,"VEASEY, MARC ALLISON MR.","#1576b6","H2TX33073.jpg","https://www.fec.gov/data/candidate/H2TX33073/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2TX35011,0,"910815.19",,"CASTRO, JOAQUIN","#1576b6","H2TX35011.jpg","https://www.fec.gov/data/candidate/H2TX35011/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,TX,Texas
null,null,H2UT01094,0,"1132138.9",,"BISHOP, ROBERT","#d8241e","H2UT01094.jpg","https://www.fec.gov/data/candidate/H2UT01094/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,UT,Utah
null,null,H2UT02324,0,"913910.53",,"STEWART, CHRIS","#d8241e","H2UT02324.jpg","https://www.fec.gov/data/candidate/H2UT02324/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,UT,Utah
null,null,H2UT04023,0,"4805706.01",,"LOVE, MIA","#d8241e","H2UT04023.jpg","https://www.fec.gov/data/candidate/H2UT04023/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,UT,Utah
null,null,H2VA06115,0,"497517.19",,"GOODLATTE, ROBERT W.","#d8241e","H2VA06115.jpg","https://www.fec.gov/data/candidate/H2VA06115/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,VA,Virginia
null,null,H2VI00082,0,"340726.95",,"PLASKETT, STACEY","#1576b6","H2VI00082.jpg","https://www.fec.gov/data/candidate/H2VI00082/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,VI,"Virgin Islands"
null,null,H2WA06129,0,"2274180.9",,"KILMER, DEREK","#1576b6","H2WA06129.jpg","https://www.fec.gov/data/candidate/H2WA06129/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,WA,Washington
null,null,H2WI02124,0,"1012010.61",,"POCAN, MARK","#1576b6","H2WI02124.jpg","https://www.fec.gov/data/candidate/H2WI02124/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,WI,Wisconsin
null,null,H4AL01123,0,"1325142.12",,"BYRNE, BRADLEY ROBERTS","#d8241e","H4AL01123.jpg","https://www.fec.gov/data/candidate/H4AL01123/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,AL,Alabama
null,null,H4AL06098,0,"1187161.71",,"PALMER, GARY","#d8241e","H4AL06098.jpg","https://www.fec.gov/data/candidate/H4AL06098/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,AL,Alabama
null,null,H4AR02141,0,"2724801.98",,"HILL, JAMES FRENCH","#d8241e","H4AR02141.jpg","https://www.fec.gov/data/candidate/H4AR02141/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,AR,Arkansas
null,null,H4AR04048,0,"1574701.85",,"WESTERMAN, BRUCE","#d8241e","H4AR04048.jpg","https://www.fec.gov/data/candidate/H4AR04048/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,AR,Arkansas
null,null,H4AS00036,0,"142915.0",,"AMATA, AUMUA","#d8241e","H4AS00036.jpg","https://www.fec.gov/data/candidate/H4AS00036/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,AS,"American Samoa"
null,null,H4AZ04024,0,"139709.55",,"FRANKS, TRENT","#d8241e","H4AZ04024.jpg","https://www.fec.gov/data/candidate/H4AZ04024/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,AZ,Arizona
null,null,H4AZ06045,0,"1687401.11",,"SCHWEIKERT, DAVID","#d8241e","H4AZ06045.jpg","https://www.fec.gov/data/candidate/H4AZ06045/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,AZ,Arizona
null,null,H4AZ07043,0,"972419.71",,"GALLEGO, RUBEN","#1576b6","H4AZ07043.jpg","https://www.fec.gov/data/candidate/H4AZ07043/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,AZ,Arizona
null,null,H4CA10075,0,"346820.52",,"EGGMAN, MICHAEL RAY","#1576b6","H4CA10075.jpg","https://www.fec.gov/data/candidate/H4CA10075/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA11081,0,"1157017.9",,"MCNERNEY, GERALD MARK","#1576b6","H4CA11081.jpg","https://www.fec.gov/data/candidate/H4CA11081/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA12055,0,"2643302.06",,"KHANNA, ROHIT","#1576b6","H4CA12055.jpg","https://www.fec.gov/data/candidate/H4CA12055/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA12089,0,"7114.85",,"HERMANSON, BARRY",grey,"H4CA12089.jpg","https://www.fec.gov/data/candidate/H4CA12089/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",OTHERS,Others,"Green Party",GRE,null,CA,California
null,null,H4CA16049,0,"1603308.2",,"LOFGREN, ZOE","#1576b6","H4CA16049.jpg","https://www.fec.gov/data/candidate/H4CA16049/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA20082,0,"1697687.56",,"COSTA, JIM","#1576b6","H4CA20082.jpg","https://www.fec.gov/data/candidate/H4CA20082/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA23011,0,"1310945.08",,"WATERS, MAXINE","#1576b6","H4CA23011.jpg","https://www.fec.gov/data/candidate/H4CA23011/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA24142,0,"1309076.72",,"FAREED, JUSTIN","#d8241e","H4CA24142.jpg","https://www.fec.gov/data/candidate/H4CA24142/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,CA,California
null,null,H4CA25123,0,"2352683.2",,"KNIGHT, STEVE","#d8241e","H4CA25123.jpg","https://www.fec.gov/data/candidate/H4CA25123/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,CA,California
null,null,H4CA30123,0,"89950.0",,"RAB, AEJAZ (RAJI)","#1576b6","H4CA30123.jpg","https://www.fec.gov/data/candidate/H4CA30123/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA33119,0,"1693802.32",,"LIEU, TED","#1576b6","H4CA33119.jpg","https://www.fec.gov/data/candidate/H4CA33119/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA35031,0,"604142.72",,"TORRES, NORMA","#1576b6","H4CA35031.jpg","https://www.fec.gov/data/candidate/H4CA35031/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,CA,California
null,null,H4CA45097,0,"4454173.06",,"WALTERS, MIMI","#d8241e","H4CA45097.jpg","https://www.fec.gov/data/candidate/H4CA45097/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,CA,California
null,null,H4CO04090,0,"589639.43",,"BUCK, KENNETH R","#d8241e","H4CO04090.jpg","https://www.fec.gov/data/candidate/H4CO04090/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,CO,Colorado
null,null,H4DC00092,0,"8615.0",,"RIMENSNYDER, NELSON FREDERICK","#d8241e","H4DC00092.jpg","https://www.fec.gov/data/candidate/H4DC00092/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,DC,"District of Columbia"
null,null,H4FL19058,0,"28265.57",,"FREEMAN, APRIL JUNE","#1576b6","H4FL19058.jpg","https://www.fec.gov/data/candidate/H4FL19058/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,FL,Florida
null,null,H4FL20023,0,"2005684.57",,"WASSERMAN SCHULTZ, DEBBIE","#1576b6","H4FL20023.jpg","https://www.fec.gov/data/candidate/H4FL20023/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,FL,Florida
null,null,H4FL22110,0,"4970.0",,"SPAIN, PAUL DOUGLAS","#d8241e","H4FL22110.jpg","https://www.fec.gov/data/candidate/H4FL22110/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,FL,Florida
null,null,H4FL26038,0,"4814575.35",,"CURBELO, CARLOS MR.","#d8241e","H4FL26038.jpg","https://www.fec.gov/data/candidate/H4FL26038/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,FL,Florida
null,null,H4GA01039,0,"1924734.88",,"CARTER, EARL LEROY","#d8241e","H4GA01039.jpg","https://www.fec.gov/data/candidate/H4GA01039/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,GA,Georgia
null,null,H4GA11061,0,"798920.16",,"LOUDERMILK, BARRY","#d8241e","H4GA11061.jpg","https://www.fec.gov/data/candidate/H4GA11061/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,GA,Georgia
null,null,H4GA12051,0,"73610.0",,"YU, EUGENE MR.","#d8241e","H4GA12051.jpg","https://www.fec.gov/data/candidate/H4GA12051/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,GA,Georgia
null,null,H4HI01167,0,"721399.31",,"KIM, DONNA MERCADO","#1576b6","H4HI01167.jpg","https://www.fec.gov/data/candidate/H4HI01167/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,HI,Hawaii
null,null,H4IA03057,0,"60712.29",,"SHERZAN, MICHAEL THOMAS","#1576b6","H4IA03057.jpg","https://www.fec.gov/data/candidate/H4IA03057/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,IA,Iowa
null,null,H4IA03115,0,"2599772.62",,"YOUNG, DAVID","#d8241e","H4IA03115.jpg","https://www.fec.gov/data/candidate/H4IA03115/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,IA,Iowa
null,null,H4ID01065,0,"362407.68",,"LEROY, DAVID H","#d8241e","H4ID01065.jpg","https://www.fec.gov/data/candidate/H4ID01065/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",REP,"Republican Party","Republican Party",REP,null,ID,Idaho
null,null,H4IL03077,0,"1505528.05",,"LIPINSKI, DANIEL WILLIAM WILLIAM","#1576b6","H4IL03077.jpg","https://www.fec.gov/data/candidate/H4IL03077/?cycle=2018",H,House,"https://www.fec.gov/data/committee/null/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,null,IL,Illinois
